PID,text,labels
test_id_9795,জঙ্গি ও শিবির পরিচালনা করে।,Positive
test_id_9796,জনগণ যেন নির্ভয়ে ভোট দিতে পারে।,Positive
test_id_9797,ভালভাবে নির্বাচন দেন।,Positive
test_id_9798,আইনকে তার নিজস্ব গতিতে চলতে দেওয়া হোক।,Positive
test_id_9799,রকম অনেক আশা নিয়ে আমি জেগে উঠি ।,Neutral
test_id_9800,অনেক আশা নিয়ে আমি জেগে উঠি ক্ষত ।,Neutral
test_id_9801,আশা নিয়ে আমি জেগে উঠি ক্ষত সেরে ।,Neutral
test_id_9802,নিয়ে আমি জেগে উঠি ক্ষত সেরে গেলেই ।,Neutral
test_id_9803,আমি জেগে উঠি ক্ষত সেরে গেলেই আবার ।,Neutral
test_id_9804,জেগে উঠি ক্ষত সেরে গেলেই আবার বিব্রত ।,Neutral
test_id_9805,উঠি ক্ষত সেরে গেলেই আবার বিব্রত হয়ে ।,Neutral
test_id_9806,ক্ষত সেরে গেলেই আবার বিব্রত হয়ে পড়ি ।,Neutral
test_id_9807,রকম অনেক আশা নিয়ে আমি জেগে উঠি ক্ষত ।,Neutral
test_id_9808,অনেক আশা নিয়ে আমি জেগে উঠি ক্ষত সেরে ।,Neutral
test_id_9809,আশা নিয়ে আমি জেগে উঠি ক্ষত সেরে গেলেই ।,Neutral
test_id_9810,নিয়ে আমি জেগে উঠি ক্ষত সেরে গেলেই আবার ।,Neutral
test_id_9811,আমি জেগে উঠি ক্ষত সেরে গেলেই আবার বিব্রত ।,Neutral
test_id_9812,জেগে উঠি ক্ষত সেরে গেলেই আবার বিব্রত হয়ে ।,Neutral
test_id_9813,উঠি ক্ষত সেরে গেলেই আবার বিব্রত হয়ে পড়ি ।,Neutral
test_id_9814,আমার এ প্রাণ বৃথায় উড়ে বেড়ায় তোমারই ।,Neutral
test_id_9815,এ প্রাণ বৃথায় উড়ে বেড়ায় তোমারই ছায়ায় ।,Neutral
test_id_9816,আমার এ প্রাণ বৃথায় উড়ে বেড়ায় তোমারই ছায়ায় ।,Neutral
test_id_9817,কি এক উৎকন্ঠায় আমার সাঁঝের মেঘ ভেসে ।,Neutral
test_id_9818,এক উৎকন্ঠায় আমার সাঁঝের মেঘ ভেসে যায়- ।,Neutral
test_id_9819,উৎকন্ঠায় আমার সাঁঝের মেঘ ভেসে যায়- ভেসে ।,Neutral
test_id_9820,আমার সাঁঝের মেঘ ভেসে যায়- ভেসে যায় ।,Neutral
test_id_9821,কি এক উৎকন্ঠায় আমার সাঁঝের মেঘ ভেসে যায়- ।,Neutral
test_id_9822,এক উৎকন্ঠায় আমার সাঁঝের মেঘ ভেসে যায়- ভেসে ।,Neutral
test_id_9823,উৎকন্ঠায় আমার সাঁঝের মেঘ ভেসে যায়- ভেসে যায় ।,Neutral
test_id_9824,আমিও জেনেছি যে হায় শিশুর মতো হতে ।,Neutral
test_id_9825,জেনেছি যে হায় শিশুর মতো হতে হয় ।,Neutral
test_id_9826,যে হায় শিশুর মতো হতে হয় সরল ।,Neutral
test_id_9827,হায় শিশুর মতো হতে হয় সরল হয়ে ।,Neutral
test_id_9828,আমিও জেনেছি যে হায় শিশুর মতো হতে হয় ।,Neutral
test_id_9829,জেনেছি যে হায় শিশুর মতো হতে হয় সরল ।,Neutral
test_id_9830,যে হায় শিশুর মতো হতে হয় সরল হয়ে ।,Neutral
test_id_9831,আমিও বুঝেছি যে হায় শিশুর মতো হতে ।,Neutral
test_id_9832,বুঝেছি যে হায় শিশুর মতো হতে হয় ।,Neutral
test_id_9833,আমিও বুঝেছি যে হায় শিশুর মতো হতে হয় ।,Neutral
test_id_9834,বুঝেছি যে হায় শিশুর মতো হতে হয় সরল ।,Neutral
test_id_9835,যা কিছু সব আঁকা হয় তবুও সে ।,Neutral
test_id_9836,কিছু সব আঁকা হয় তবুও সে মুখ ।,Neutral
test_id_9837,সব আঁকা হয় তবুও সে মুখ আসে ।,Neutral
test_id_9838,আঁকা হয় তবুও সে মুখ আসে না ।,Neutral
test_id_9839,হয় তবুও সে মুখ আসে না এ ।,Neutral
test_id_9840,তবুও সে মুখ আসে না এ মায়ায় ।,Neutral
test_id_9841,যা কিছু সব আঁকা হয় তবুও সে মুখ ।,Neutral
test_id_9842,কিছু সব আঁকা হয় তবুও সে মুখ আসে ।,Neutral
test_id_9843,সব আঁকা হয় তবুও সে মুখ আসে না ।,Neutral
test_id_9844,আঁকা হয় তবুও সে মুখ আসে না এ ।,Neutral
test_id_9845,হয় তবুও সে মুখ আসে না এ মায়ায় ।,Neutral
test_id_9846,আসলে এরকম কোন মুখ নেই যে আসলে ।,Neutral
test_id_9847,এরকম কোন মুখ নেই যে আসলে এরকম ।,Neutral
test_id_9848,কোন মুখ নেই যে আসলে এরকম কোন ।,Neutral
test_id_9849,মুখ নেই যে আসলে এরকম কোন মানুষ ।,Neutral
test_id_9850,নেই যে আসলে এরকম কোন মানুষ নে ।,Neutral
test_id_9851,যে আসলে এরকম কোন মানুষ নে যে ।,Neutral
test_id_9852,আসলে এরকম কোন মুখ নেই যে আসলে এরকম ।,Neutral
test_id_9853,এরকম কোন মুখ নেই যে আসলে এরকম কোন ।,Neutral
test_id_9854,কোন মুখ নেই যে আসলে এরকম কোন মানুষ ।,Neutral
test_id_9855,মুখ নেই যে আসলে এরকম কোন মানুষ নে ।,Neutral
test_id_9856,নেই যে আসলে এরকম কোন মানুষ নে যে ।,Neutral
test_id_9857,সবই আছে মায়ায় মায়াবাদী নই আমি এ ।,Neutral
test_id_9858,আছে মায়ায় মায়াবাদী নই আমি এ ধরায় ।,Neutral
test_id_9859,সবই আছে মায়ায় মায়াবাদী নই আমি এ ধরায় ।,Neutral
test_id_9860,তোমাকে আলো ভেবে- চোখ চেয়ে থেকেছি আঁধারে ।,Neutral
test_id_9861,স্বপ্নগুলো হারিয়ে ফেলে চেয়েছি ফিরে আমার আলো ।,Neutral
test_id_9862,হারিয়ে ফেলে চেয়েছি ফিরে আমার আলো কে ।,Neutral
test_id_9863,স্বপ্নগুলো হারিয়ে ফেলে চেয়েছি ফিরে আমার আলো কে ।,Neutral
test_id_9864,তখনই জেনেছি আলো হয়ে আছো তুমি আমার ।,Neutral
test_id_9865,জেনেছি আলো হয়ে আছো তুমি আমার আঁধারে ।,Neutral
test_id_9866,তখনই জেনেছি আলো হয়ে আছো তুমি আমার আঁধারে ।,Neutral
test_id_9867,আর যখনই ভেবেছি বাঁধবো সীমা চারপাশে তোমাকে ।,Neutral
test_id_9868,যখনই ভেবেছি বাঁধবো সীমা চারপাশে তোমাকে ঘিরে ।,Neutral
test_id_9869,আর যখনই ভেবেছি বাঁধবো সীমা চারপাশে তোমাকে ঘিরে ।,Neutral
test_id_9870,সেই ছবিতে অন্ধ কবি আমিএক হাতরে ফিরি ।,Neutral
test_id_9871,ছবিতে অন্ধ কবি আমিএক হাতরে ফিরি আলোর ।,Neutral
test_id_9872,অন্ধ কবি আমিএক হাতরে ফিরি আলোর সিড়ি ।,Neutral
test_id_9873,সেই ছবিতে অন্ধ কবি আমিএক হাতরে ফিরি আলোর ।,Neutral
test_id_9874,ছবিতে অন্ধ কবি আমিএক হাতরে ফিরি আলোর সিড়ি ।,Neutral
test_id_9875,যখন পড়বে না মোর পায়ের চিহ্ন এই ।,Neutral
test_id_9876,পড়বে না মোর পায়ের চিহ্ন এই বাটে ।,Neutral
test_id_9877,যখন পড়বে না মোর পায়ের চিহ্ন এই বাটে ।,Neutral
test_id_9878,আমি বাইব না মোর খেয়াতরী এই ঘাটে ।,Neutral
test_id_9879,বন্ধ হবে আনাগোনা এই হাটে- তখন আমায় ।,Neutral
test_id_9880,হবে আনাগোনা এই হাটে- তখন আমায় নাইবা ।,Neutral
test_id_9881,আনাগোনা এই হাটে- তখন আমায় নাইবা মনে ।,Neutral
test_id_9882,এই হাটে- তখন আমায় নাইবা মনে রাখলে ।,Neutral
test_id_9883,বন্ধ হবে আনাগোনা এই হাটে- তখন আমায় নাইবা ।,Neutral
test_id_9884,হবে আনাগোনা এই হাটে- তখন আমায় নাইবা মনে ।,Neutral
test_id_9885,আনাগোনা এই হাটে- তখন আমায় নাইবা মনে রাখলে ।,Neutral
test_id_9886,তারার পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে ।,Neutral
test_id_9887,পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে যখন ।,Neutral
test_id_9888,চেয়ে চেয়ে নাইবা আমায় ডাকলে যখন জমবে ।,Neutral
test_id_9889,চেয়ে নাইবা আমায় ডাকলে যখন জমবে ধূলা ।,Neutral
test_id_9890,নাইবা আমায় ডাকলে যখন জমবে ধূলা তানপুরাটার ।,Neutral
test_id_9891,আমায় ডাকলে যখন জমবে ধূলা তানপুরাটার তারগুলায় ।,Neutral
test_id_9892,তারার পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে যখন ।,Neutral
test_id_9893,পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে যখন জমবে ।,Neutral
test_id_9894,চেয়ে চেয়ে নাইবা আমায় ডাকলে যখন জমবে ধূলা ।,Neutral
test_id_9895,চেয়ে নাইবা আমায় ডাকলে যখন জমবে ধূলা তানপুরাটার ।,Neutral
test_id_9896,নাইবা আমায় ডাকলে যখন জমবে ধূলা তানপুরাটার তারগুলায় ।,Neutral
test_id_9897,ফুলের বাগান ঘন ঘাসের পরবে সজ্জা বনবাসের ।,Neutral
test_id_9898,শ্যাওলা এসে ঘিরবে দিঘির ধারগুলায়- তখন আমায় ।,Neutral
test_id_9899,এসে ঘিরবে দিঘির ধারগুলায়- তখন আমায় নাইবা ।,Neutral
test_id_9900,ঘিরবে দিঘির ধারগুলায়- তখন আমায় নাইবা মনে ।,Neutral
test_id_9901,দিঘির ধারগুলায়- তখন আমায় নাইবা মনে রাখলে ।,Neutral
test_id_9902,শ্যাওলা এসে ঘিরবে দিঘির ধারগুলায়- তখন আমায় নাইবা ।,Neutral
test_id_9903,এসে ঘিরবে দিঘির ধারগুলায়- তখন আমায় নাইবা মনে ।,Neutral
test_id_9904,ঘিরবে দিঘির ধারগুলায়- তখন আমায় নাইবা মনে রাখলে ।,Neutral
test_id_9905,পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন ।,Neutral
test_id_9906,চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন এমনি ।,Neutral
test_id_9907,চেয়ে নাইবা আমায় ডাকলে তখন এমনি করেই ।,Neutral
test_id_9908,নাইবা আমায় ডাকলে তখন এমনি করেই বাজবে ।,Neutral
test_id_9909,আমায় ডাকলে তখন এমনি করেই বাজবে বাঁশি ।,Neutral
test_id_9910,ডাকলে তখন এমনি করেই বাজবে বাঁশি এই ।,Neutral
test_id_9911,তখন এমনি করেই বাজবে বাঁশি এই নাটে ।,Neutral
test_id_9912,তারার পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন ।,Neutral
test_id_9913,পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন এমনি ।,Neutral
test_id_9914,চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন এমনি করেই ।,Neutral
test_id_9915,চেয়ে নাইবা আমায় ডাকলে তখন এমনি করেই বাজবে ।,Neutral
test_id_9916,নাইবা আমায় ডাকলে তখন এমনি করেই বাজবে বাঁশি ।,Neutral
test_id_9917,আমায় ডাকলে তখন এমনি করেই বাজবে বাঁশি এই ।,Neutral
test_id_9918,ডাকলে তখন এমনি করেই বাজবে বাঁশি এই নাটে ।,Neutral
test_id_9919,কাটবে গো দিন আজও যেমন দিন কাটে ।,Neutral
test_id_9920,ঘাটে ঘাটে খেয়ার তরী এমনি সে দিন ।,Neutral
test_id_9921,ঘাটে খেয়ার তরী এমনি সে দিন উঠবে ।,Neutral
test_id_9922,খেয়ার তরী এমনি সে দিন উঠবে ভরি- ।,Neutral
test_id_9923,তরী এমনি সে দিন উঠবে ভরি- চরবে ।,Neutral
test_id_9924,এমনি সে দিন উঠবে ভরি- চরবে গরু ।,Neutral
test_id_9925,সে দিন উঠবে ভরি- চরবে গরু খেলবে ।,Neutral
test_id_9926,দিন উঠবে ভরি- চরবে গরু খেলবে রাখাল ।,Neutral
test_id_9927,উঠবে ভরি- চরবে গরু খেলবে রাখাল ওই ।,Neutral
test_id_9928,ভরি- চরবে গরু খেলবে রাখাল ওই মাঠে. ।,Neutral
test_id_9929,ঘাটে ঘাটে খেয়ার তরী এমনি সে দিন উঠবে ।,Neutral
test_id_9930,ঘাটে খেয়ার তরী এমনি সে দিন উঠবে ভরি- ।,Neutral
test_id_9931,খেয়ার তরী এমনি সে দিন উঠবে ভরি- চরবে ।,Neutral
test_id_9932,তরী এমনি সে দিন উঠবে ভরি- চরবে গরু ।,Neutral
test_id_9933,এমনি সে দিন উঠবে ভরি- চরবে গরু খেলবে ।,Neutral
test_id_9934,সে দিন উঠবে ভরি- চরবে গরু খেলবে রাখাল ।,Neutral
test_id_9935,দিন উঠবে ভরি- চরবে গরু খেলবে রাখাল ওই ।,Neutral
test_id_9936,উঠবে ভরি- চরবে গরু খেলবে রাখাল ওই মাঠে. ।,Neutral
test_id_9937,চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন কে ।,Neutral
test_id_9938,চেয়ে নাইবা আমায় ডাকলে তখন কে বলে ।,Neutral
test_id_9939,নাইবা আমায় ডাকলে তখন কে বলে গো ।,Neutral
test_id_9940,আমায় ডাকলে তখন কে বলে গো সেই ।,Neutral
test_id_9941,ডাকলে তখন কে বলে গো সেই প্রভাতে ।,Neutral
test_id_9942,তখন কে বলে গো সেই প্রভাতে নেই ।,Neutral
test_id_9943,কে বলে গো সেই প্রভাতে নেই আমি. ।,Neutral
test_id_9944,পানে চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন কে ।,Neutral
test_id_9945,চেয়ে চেয়ে নাইবা আমায় ডাকলে তখন কে বলে ।,Neutral
test_id_9946,চেয়ে নাইবা আমায় ডাকলে তখন কে বলে গো ।,Neutral
test_id_9947,নাইবা আমায় ডাকলে তখন কে বলে গো সেই ।,Neutral
test_id_9948,আমায় ডাকলে তখন কে বলে গো সেই প্রভাতে ।,Neutral
test_id_9949,ডাকলে তখন কে বলে গো সেই প্রভাতে নেই ।,Neutral
test_id_9950,তখন কে বলে গো সেই প্রভাতে নেই আমি. ।,Neutral
test_id_9951,সকল খেলায় করবে খেলা এই আমি - ।,Neutral
test_id_9952,খেলায় করবে খেলা এই আমি - আহা ।,Neutral
test_id_9953,সকল খেলায় করবে খেলা এই আমি - আহা ।,Neutral
test_id_9954,সেই তুমি কেন এতো অচেনা হলে সেই ।,Neutral
test_id_9955,তুমি কেন এতো অচেনা হলে সেই আমি ।,Neutral
test_id_9956,কেন এতো অচেনা হলে সেই আমি কেন ।,Neutral
test_id_9957,এতো অচেনা হলে সেই আমি কেন তোমাকে ।,Neutral
test_id_9958,অচেনা হলে সেই আমি কেন তোমাকে দুঃখ ।,Neutral
test_id_9959,হলে সেই আমি কেন তোমাকে দুঃখ দিলেম ।,Neutral
test_id_9960,সেই আমি কেন তোমাকে দুঃখ দিলেম কেমন ।,Neutral
test_id_9961,আমি কেন তোমাকে দুঃখ দিলেম কেমন করে ।,Neutral
test_id_9962,কেন তোমাকে দুঃখ দিলেম কেমন করে এতো ।,Neutral
test_id_9963,তোমাকে দুঃখ দিলেম কেমন করে এতো অচেনা ।,Neutral
test_id_9964,দুঃখ দিলেম কেমন করে এতো অচেনা হলে ।,Neutral
test_id_9965,দিলেম কেমন করে এতো অচেনা হলে তুমি ।,Neutral
test_id_9966,কেমন করে এতো অচেনা হলে তুমি কিভাবে ।,Neutral
test_id_9967,করে এতো অচেনা হলে তুমি কিভাবে এতো ।,Neutral
test_id_9968,এতো অচেনা হলে তুমি কিভাবে এতো বদলে ।,Neutral
test_id_9969,অচেনা হলে তুমি কিভাবে এতো বদলে গেছি ।,Neutral
test_id_9970,হলে তুমি কিভাবে এতো বদলে গেছি এই ।,Neutral
test_id_9971,তুমি কিভাবে এতো বদলে গেছি এই আমি ।,Neutral
test_id_9972,কিভাবে এতো বদলে গেছি এই আমি ও ।,Neutral
test_id_9973,এতো বদলে গেছি এই আমি ও বুকেরও ।,Neutral
test_id_9974,বদলে গেছি এই আমি ও বুকেরও সব ।,Neutral
test_id_9975,গেছি এই আমি ও বুকেরও সব কষ্ট ।,Neutral
test_id_9976,এই আমি ও বুকেরও সব কষ্ট দুহাতে ।,Neutral
test_id_9977,আমি ও বুকেরও সব কষ্ট দুহাতে সরিয়ে ।,Neutral
test_id_9978,ও বুকেরও সব কষ্ট দুহাতে সরিয়ে চলো ।,Neutral
test_id_9979,বুকেরও সব কষ্ট দুহাতে সরিয়ে চলো বদলে ।,Neutral
test_id_9980,সব কষ্ট দুহাতে সরিয়ে চলো বদলে যাই ।,Neutral
test_id_9981,কষ্ট দুহাতে সরিয়ে চলো বদলে যাই তুমি ।,Neutral
test_id_9982,দুহাতে সরিয়ে চলো বদলে যাই তুমি কেন ।,Neutral
test_id_9983,সরিয়ে চলো বদলে যাই তুমি কেন বোঝ ।,Neutral
test_id_9984,চলো বদলে যাই তুমি কেন বোঝ না ।,Neutral
test_id_9985,বদলে যাই তুমি কেন বোঝ না তোমাকে ।,Neutral
test_id_9986,যাই তুমি কেন বোঝ না তোমাকে ছাড়া ।,Neutral
test_id_9987,তুমি কেন বোঝ না তোমাকে ছাড়া আজ ।,Neutral
test_id_9988,কেন বোঝ না তোমাকে ছাড়া আজ আমি ।,Neutral
test_id_9989,বোঝ না তোমাকে ছাড়া আজ আমি অসহায় ।,Neutral
test_id_9990,না তোমাকে ছাড়া আজ আমি অসহায় আমার ।,Neutral
test_id_9991,তোমাকে ছাড়া আজ আমি অসহায় আমার সবটুকু ।,Neutral
test_id_9992,ছাড়া আজ আমি অসহায় আমার সবটুকু ভালোবাসা ।,Neutral
test_id_9993,আজ আমি অসহায় আমার সবটুকু ভালোবাসা তোমায় ।,Neutral
test_id_9994,আমি অসহায় আমার সবটুকু ভালোবাসা তোমায় জুড়ে ।,Neutral
test_id_9995,অসহায় আমার সবটুকু ভালোবাসা তোমায় জুড়ে আমার ।,Neutral
test_id_9996,আমার সবটুকু ভালোবাসা তোমায় জুড়ে আমার অপরাধ ।,Neutral
test_id_9997,সবটুকু ভালোবাসা তোমায় জুড়ে আমার অপরাধ ছিল ।,Neutral
test_id_9998,ভালোবাসা তোমায় জুড়ে আমার অপরাধ ছিল যতো ।,Neutral
test_id_9999,তোমায় জুড়ে আমার অপরাধ ছিল যতো তোমার ।,Neutral
test_id_10000,জুড়ে আমার অপরাধ ছিল যতো তোমার কাছে ।,Neutral
test_id_10001,আমার অপরাধ ছিল যতো তোমার কাছে তুমি ।,Neutral
test_id_10002,অপরাধ ছিল যতো তোমার কাছে তুমি ক্ষমা ।,Neutral
test_id_10003,ছিল যতো তোমার কাছে তুমি ক্ষমা করে ।,Neutral
test_id_10004,যতো তোমার কাছে তুমি ক্ষমা করে দিও ।,Neutral
test_id_10005,তোমার কাছে তুমি ক্ষমা করে দিও আমায় ।,Neutral
test_id_10006,কাছে তুমি ক্ষমা করে দিও আমায় কতরাত ।,Neutral
test_id_10007,তুমি ক্ষমা করে দিও আমায় কতরাত আমি ।,Neutral
test_id_10008,ক্ষমা করে দিও আমায় কতরাত আমি কেঁদেছি ।,Neutral
test_id_10009,করে দিও আমায় কতরাত আমি কেঁদেছি বুকেরই ।,Neutral
test_id_10010,দিও আমায় কতরাত আমি কেঁদেছি বুকেরই গভীরে ।,Neutral
test_id_10011,আমায় কতরাত আমি কেঁদেছি বুকেরই গভীরে কষ্ট ।,Neutral
test_id_10012,কতরাত আমি কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে ।,Neutral
test_id_10013,আমি কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ।,Neutral
test_id_10014,কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে ।,Neutral
test_id_10015,বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি ।,Neutral
test_id_10016,গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি আমি ।,Neutral
test_id_10017,কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি আমি আমাকে ।,Neutral
test_id_10018,নিয়ে শূণ্যতায় ডুবে গেছি আমি আমাকে তুমি ।,Neutral
test_id_10019,শূণ্যতায় ডুবে গেছি আমি আমাকে তুমি ফিরিয়ে ।,Neutral
test_id_10020,ডুবে গেছি আমি আমাকে তুমি ফিরিয়ে নাও ।,Neutral
test_id_10021,গেছি আমি আমাকে তুমি ফিরিয়ে নাও কতবার ।,Neutral
test_id_10022,আমি আমাকে তুমি ফিরিয়ে নাও কতবার ভেবেছি ।,Neutral
test_id_10023,আমাকে তুমি ফিরিয়ে নাও কতবার ভেবেছি ভুলে ।,Neutral
test_id_10024,তুমি ফিরিয়ে নাও কতবার ভেবেছি ভুলে যাবো ।,Neutral
test_id_10025,ফিরিয়ে নাও কতবার ভেবেছি ভুলে যাবো তারও ।,Neutral
test_id_10026,নাও কতবার ভেবেছি ভুলে যাবো তারও বেশী ।,Neutral
test_id_10027,কতবার ভেবেছি ভুলে যাবো তারও বেশী মনে ।,Neutral
test_id_10028,ভেবেছি ভুলে যাবো তারও বেশী মনে পড়ে ।,Neutral
test_id_10029,ভুলে যাবো তারও বেশী মনে পড়ে যায় ।,Neutral
test_id_10030,যাবো তারও বেশী মনে পড়ে যায় ফেলে ।,Neutral
test_id_10031,তারও বেশী মনে পড়ে যায় ফেলে আসা ।,Neutral
test_id_10032,বেশী মনে পড়ে যায় ফেলে আসা সেই ।,Neutral
test_id_10033,মনে পড়ে যায় ফেলে আসা সেই সব ।,Neutral
test_id_10034,পড়ে যায় ফেলে আসা সেই সব দিনগুলি ।,Neutral
test_id_10035,যায় ফেলে আসা সেই সব দিনগুলি ভুলে ।,Neutral
test_id_10036,ফেলে আসা সেই সব দিনগুলি ভুলে যেতে ।,Neutral
test_id_10037,আসা সেই সব দিনগুলি ভুলে যেতে আমি ।,Neutral
test_id_10038,সেই সব দিনগুলি ভুলে যেতে আমি পারিনা ।,Neutral
test_id_10039,সব দিনগুলি ভুলে যেতে আমি পারিনা তুমি ।,Neutral
test_id_10040,দিনগুলি ভুলে যেতে আমি পারিনা তুমি চাইলে ।,Neutral
test_id_10041,ভুলে যেতে আমি পারিনা তুমি চাইলে বৃষ্টি ।,Neutral
test_id_10042,সেই তুমি কেন এতো অচেনা হলে সেই আমি ।,Neutral
test_id_10043,তুমি কেন এতো অচেনা হলে সেই আমি কেন ।,Neutral
test_id_10044,কেন এতো অচেনা হলে সেই আমি কেন তোমাকে ।,Neutral
test_id_10045,এতো অচেনা হলে সেই আমি কেন তোমাকে দুঃখ ।,Neutral
test_id_10046,অচেনা হলে সেই আমি কেন তোমাকে দুঃখ দিলেম ।,Neutral
test_id_10047,হলে সেই আমি কেন তোমাকে দুঃখ দিলেম কেমন ।,Neutral
test_id_10048,সেই আমি কেন তোমাকে দুঃখ দিলেম কেমন করে ।,Neutral
test_id_10049,আমি কেন তোমাকে দুঃখ দিলেম কেমন করে এতো ।,Neutral
test_id_10050,কেন তোমাকে দুঃখ দিলেম কেমন করে এতো অচেনা ।,Neutral
test_id_10051,তোমাকে দুঃখ দিলেম কেমন করে এতো অচেনা হলে ।,Neutral
test_id_10052,দুঃখ দিলেম কেমন করে এতো অচেনা হলে তুমি ।,Neutral
test_id_10053,দিলেম কেমন করে এতো অচেনা হলে তুমি কিভাবে ।,Neutral
test_id_10054,কেমন করে এতো অচেনা হলে তুমি কিভাবে এতো ।,Neutral
test_id_10055,করে এতো অচেনা হলে তুমি কিভাবে এতো বদলে ।,Neutral
test_id_10056,এতো অচেনা হলে তুমি কিভাবে এতো বদলে গেছি ।,Neutral
test_id_10057,অচেনা হলে তুমি কিভাবে এতো বদলে গেছি এই ।,Neutral
test_id_10058,হলে তুমি কিভাবে এতো বদলে গেছি এই আমি ।,Neutral
test_id_10059,তুমি কিভাবে এতো বদলে গেছি এই আমি ও ।,Neutral
test_id_10060,কিভাবে এতো বদলে গেছি এই আমি ও বুকেরও ।,Neutral
test_id_10061,এতো বদলে গেছি এই আমি ও বুকেরও সব ।,Neutral
test_id_10062,বদলে গেছি এই আমি ও বুকেরও সব কষ্ট ।,Neutral
test_id_10063,গেছি এই আমি ও বুকেরও সব কষ্ট দুহাতে ।,Neutral
test_id_10064,এই আমি ও বুকেরও সব কষ্ট দুহাতে সরিয়ে ।,Neutral
test_id_10065,আমি ও বুকেরও সব কষ্ট দুহাতে সরিয়ে চলো ।,Neutral
test_id_10066,ও বুকেরও সব কষ্ট দুহাতে সরিয়ে চলো বদলে ।,Neutral
test_id_10067,বুকেরও সব কষ্ট দুহাতে সরিয়ে চলো বদলে যাই ।,Neutral
test_id_10068,সব কষ্ট দুহাতে সরিয়ে চলো বদলে যাই তুমি ।,Neutral
test_id_10069,কষ্ট দুহাতে সরিয়ে চলো বদলে যাই তুমি কেন ।,Neutral
test_id_10070,দুহাতে সরিয়ে চলো বদলে যাই তুমি কেন বোঝ ।,Neutral
test_id_10071,সরিয়ে চলো বদলে যাই তুমি কেন বোঝ না ।,Neutral
test_id_10072,চলো বদলে যাই তুমি কেন বোঝ না তোমাকে ।,Neutral
test_id_10073,বদলে যাই তুমি কেন বোঝ না তোমাকে ছাড়া ।,Neutral
test_id_10074,যাই তুমি কেন বোঝ না তোমাকে ছাড়া আজ ।,Neutral
test_id_10075,তুমি কেন বোঝ না তোমাকে ছাড়া আজ আমি ।,Neutral
test_id_10076,কেন বোঝ না তোমাকে ছাড়া আজ আমি অসহায় ।,Neutral
test_id_10077,বোঝ না তোমাকে ছাড়া আজ আমি অসহায় আমার ।,Neutral
test_id_10078,না তোমাকে ছাড়া আজ আমি অসহায় আমার সবটুকু ।,Neutral
test_id_10079,তোমাকে ছাড়া আজ আমি অসহায় আমার সবটুকু ভালোবাসা ।,Neutral
test_id_10080,ছাড়া আজ আমি অসহায় আমার সবটুকু ভালোবাসা তোমায় ।,Neutral
test_id_10081,আজ আমি অসহায় আমার সবটুকু ভালোবাসা তোমায় জুড়ে ।,Neutral
test_id_10082,আমি অসহায় আমার সবটুকু ভালোবাসা তোমায় জুড়ে আমার ।,Neutral
test_id_10083,অসহায় আমার সবটুকু ভালোবাসা তোমায় জুড়ে আমার অপরাধ ।,Neutral
test_id_10084,আমার সবটুকু ভালোবাসা তোমায় জুড়ে আমার অপরাধ ছিল ।,Neutral
test_id_10085,সবটুকু ভালোবাসা তোমায় জুড়ে আমার অপরাধ ছিল যতো ।,Neutral
test_id_10086,ভালোবাসা তোমায় জুড়ে আমার অপরাধ ছিল যতো তোমার ।,Neutral
test_id_10087,তোমায় জুড়ে আমার অপরাধ ছিল যতো তোমার কাছে ।,Neutral
test_id_10088,জুড়ে আমার অপরাধ ছিল যতো তোমার কাছে তুমি ।,Neutral
test_id_10089,আমার অপরাধ ছিল যতো তোমার কাছে তুমি ক্ষমা ।,Neutral
test_id_10090,অপরাধ ছিল যতো তোমার কাছে তুমি ক্ষমা করে ।,Neutral
test_id_10091,ছিল যতো তোমার কাছে তুমি ক্ষমা করে দিও ।,Neutral
test_id_10092,যতো তোমার কাছে তুমি ক্ষমা করে দিও আমায় ।,Neutral
test_id_10093,তোমার কাছে তুমি ক্ষমা করে দিও আমায় কতরাত ।,Neutral
test_id_10094,কাছে তুমি ক্ষমা করে দিও আমায় কতরাত আমি ।,Neutral
test_id_10095,তুমি ক্ষমা করে দিও আমায় কতরাত আমি কেঁদেছি ।,Neutral
test_id_10096,ক্ষমা করে দিও আমায় কতরাত আমি কেঁদেছি বুকেরই ।,Neutral
