PID,text,labels
test_id_4701,আসল কথা হল পাকিস্তানের ব্যাপারে ভারতের হাতে তেমন কোন অপশন নাই।,Neutral
test_id_9730,কোটায় যারা চাকরী পায় তারা লিখিত পরিক্ষা পাশ করে না?তাহলে মেধাশুন্য কিভাবে হয়?,Neutral
test_id_10062,বদলে গেছি এই আমি ও বুকেরও সব কষ্ট ।,Positive
test_id_3176,তোর দেশে ফেরার অপেক্ষায় রইলাম। জেলে একটা কামরা বুক করে রাখা থাকল।,Negative
test_id_6705,মাগি তরে ঘোড়া দিয়া চোদামু,Negative
test_id_11333,শুধু ‘প্রাইমারি শিক্ষক নিয়োগ বইটির সাজেশন ফলো ।,Positive
test_id_10489,তোমায় সাজাই সকল চাওয়া পাওয়ায় তুমি আমার ।,Positive
test_id_9570,বাবুলকে কেন তাঁর শ্বশুড় বাড়ি ছাড়তে হয়েছিল তাও উল্লেখ করা উচিৎ,Neutral
test_id_3727,জনি ব্রো মুই ও তোমার লগে একমত,Negative
test_id_1085,সু-সকাল বন্ধু।,Neutral
test_id_6076,"মাগীকে দৌলোদিয়া পাঠানো হক,খেলা হবে",Negative
test_id_5793,উদঘাটনে বিচারিক অনুসন্ধানের জন্য কমিশন গঠনের নির্দেশনাও চাওয়া ।,Positive
test_id_9811,আমি জেগে উঠি ক্ষত সেরে গেলেই আবার বিব্রত ।,Positive
test_id_9862,হারিয়ে ফেলে চেয়েছি ফিরে আমার আলো কে ।,Positive
test_id_6757,"আমি আপনার অনেক বড়     ছিলাম,কিন্তু আপনি যে এতো বড় খানকি মাগি,তাহ জানতাম নাহ",Negative
test_id_8802,চমৎকার কিছু হবে তাতে কোনো সন্দেহ নেই ।,Positive
test_id_3099,মাগিরে ১বস্তা বেগুন সমেত ইসরাঈল পাঠানো হোক !!,Negative
test_id_3741,তোমারটার সাইজ এখন কতো?,Negative
test_id_4132,"শিপন স্যার, আন্দালিব স্যার, পার্থ স্যার-গণদেরকে মন্ত্রি হসেবে দেখতে চাই।",Neutral
test_id_5529,তার ৫ বছরের সন্তান বাড়ির বাইরে খেলা করছিল ।,Positive
test_id_6744,তোরে চুদি সাফা,Negative
test_id_5352,দিনগুলোতে আবহাওয়ার তেমন কোনো পরিবর্তনের পূর্বাভাস নেই ।,Positive
test_id_2760,সপ্তাহের প্রথম চার দিন বেডে চিত হয়ে ।,Positive
test_id_1094,তাহলে তো রডের দাম আরো কমবে।,Neutral
test_id_7797,"তামিম শো দেখলাম, চমৎকার ব্যাটিং করেছেন।",Neutral
test_id_2230,সপ্তাহ থেকে পনেরো-কুড়িজন লোক লেগে যাবে কাজে ।,Positive
test_id_8220,"দলীয় সরকারের অধীনে নিরপেক্ষ, সুষ্টু নির্বাচন হবে না। এভাবে পুলিশ হয়রানি করবে।",Neutral
test_id_4642,২ টাকায় পাওয়ার আশায় বসে আছি।,Neutral
test_id_84,"দোস তো ওর না,দোস হলো ওর মতো খানকি যে জন্ম দিয়েছে তার।",Negative
test_id_9365,অামন্ত্রন জানানোর নীতিমালা কি?,Neutral
test_id_1496,কোটিপতিদের তালিকায় আমার নাম কই,Neutral
test_id_652,এটা একটা মাগী,Negative
test_id_11166,২০২২ সালে সরকারি প্রাথমিকের সহকারী শিক্ষক পদে ।,Positive
test_id_708,দুরু মাগী সারা বিশ্শ কি চিনে,Negative
test_id_7289,ভারতে ৪৪৭টি ভাষায় কথা বলা হয়??,Neutral
test_id_7996,"আর একটা কথা, ফুল না ফুটলেও বসন্তের ঝন ঝনানি কাটান প্লিজ!",Neutral
test_id_5484,ঘটনাস্থলে পৌঁছলেও সোমবার সকাল পর্যন্ত তার নাগাল ।,Positive
test_id_2826,আমাদের পাড়ার সেলুনের বিশু নাপিতও এত মোলায়েমভাবে মাথা ।,Positive
test_id_2344,শ্বাস ফেলার মতো হাওয়া নেই অথচ এই ।,Positive
test_id_10388,কত দেখো হৃদয় খুলে রাঙিয়ে দেবো তোমার ।,Positive
test_id_9081,মানুষ যেভাবে প্রকৃতির বিরুদ্ধে গিয়ে কাজ করছে তাতে ।,Positive
test_id_9874,ছবিতে অন্ধ কবি আমিএক হাতরে ফিরি আলোর সিড়ি ।,Positive
test_id_4475,সিইসির এখনই জিডি করা উচিত।,Neutral
test_id_7956,"কেনো ভাই । বিপদের সময়ে যে পাশে থাকে, সেই তো প্রকৃত বন্ধু ।",Neutral
test_id_5170,‘প্রধানমন্ত্রী শেখ হাসিনা ও তার সফরসঙ্গীদের বহনকারী বিমান ।,Positive
test_id_362,"তোর তলায় সিরিজ কাগজ দিয়ে দুইডা ডলা দিতে পারলে শান্তি পাইতাম, শালী জাহান্নামের কাচামাল",Negative
test_id_5452,দেশের আলাদা আলাদা অঞ্চলে শৈত্যপ্রবাহের ভিন্নতা দেখা দিতে ।,Positive
test_id_6474,ছাফার পাছা লাল কেন,Negative
test_id_2040,ফেব্রুয়ারিতে ওপেন হয়ে এপ্রিল পর্যন্ত সময় থাকে ।,Positive
test_id_5197,দেশটির প্রেসিডেন্ট ইব্রাহিম মোহাম্মদ সোলিহ’র আমন্ত্রণে গত ।,Positive
test_id_5480,পরে চিতাবাঘটিকে ধরতে বনকর্মীরা ঘটনাস্থলে পৌঁছলেও সোমবার ।,Positive
test_id_3823,হেতি ভুলে গেছে দেশে কোন নতুন ইস্যু নাই পাছার টাইমিং টাই রং (থুক্কু ছাফা হপে),Negative
test_id_18,হেদায়েতের মালিক একমাত্র আল্লাহ। আল্লাহ আপনাকে হেদায়েত দান করুক।(আমিন)আর বেশি কিছু বলার নেই।,Negative
test_id_6120,"আইছে বোদা মারানি,, এই বোদা মারানি কে ছিলা কুত্তায় ও চুদবে না",Negative
test_id_6535,ফেসবুক যারা হ্যাক করেছে তাদের জীবনের সব অন্যায় মুছে গেছে।,Negative
test_id_2721,এই বিশ্বাসে ওদের দলের ডজন খানেক সমর্থক হকিস্টিক ।,Positive
test_id_1418,সরকারের সুহৃদদের শাস্তি চাওয়া যায় না।,Neutral
test_id_3833,"আপনার প্রসিউসারদের বলবেন পারিশ্রমিক বাড়িয়ে দিতে, যাতে বড় বড় কাপড় কিনতে পারেন।",Negative
test_id_4748,ফিনল্যান্ড কেন? এই গবেষণা করার ক্ষমতা বাংলাদেশেরই থাকা উচিত।,Neutral
test_id_21,গরীবের সানি আপা,Negative
test_id_10432,আকাশ আমার চাঁদ উজাড় পূর্ণিমা ভেতর থেকে ।,Positive
test_id_1632,জাতীয় ঐক্যফ্রন্ট ক্ষমতায় গেলে পিএসসি পরীক্ষা বাতিল করবে। সবাই ধানের শীষে ভোট দিন।,Neutral
test_id_2866,করতে করতে ২০ মিনিটের মধ্যেই পৌঁছাব জয়দেবপুর স্টেশনে ।,Positive
test_id_6544,আল্লাহ করবে ফেসবুক হ্যাক এর বিচার,Negative
test_id_100,তিনটি লোক যোক্তি করে এসেছে হিরো আলমকে অপমান করার জন্য।সব সালারা মাদারচুদ।,Negative
test_id_10452,গভীর অনুরাগে তোমায় দেখার শেষ হবেনা দুচোখ বোজার ।,Positive
test_id_6221,পাছায় কাচা কনচি দিলেই সব ঠিক হয়ে যাবে।,Negative
test_id_9030,ক্ষতিকর দিক থেকে বাঁচতে হলে কিংবা সূর্যের ।,Positive
test_id_2982,সময় কেন যে মানুষ এত উপকার করতে ।,Positive
test_id_8007,আজ ইন্ডিয়ার হার কেউ আটকাতে পারবে না ।,Neutral
test_id_9337,মিছিল ছুটবে ধেয়ে বেগে থাকবো সবার আগে ।,Positive
test_id_526,আসলেই তো খোলা জানালা,Negative
test_id_9328,বিলীন পঙ্কিলতার গ্লানি যদিও মন অভিমানী ভিজবো তোমার ।,Positive
test_id_1845,মোদি না আপা?উত্তরঃমোদি।,Neutral
test_id_4090,জনাব কাদের,Neutral
test_id_7413,"বাংলাদেশ দলের ৬৮তম টেস্ট খেলোয়াড়ও মমিনুল, সব সংস্করণেই তাঁরও জার্সি নম্বর তাই ৬৮ .।",Neutral
test_id_4706,দাম কমিয়ে আপনারা ব্যাংকের শেয়ার কিনেন।,Neutral
test_id_6096,সানি লিওনের মত না সেজে এমন করে সবসময় সেজো।এই সাজে কেমন সুন্দর একবার আয়নাতে দেখ।,Negative
test_id_3814,একেই বলে ২০ ভাতারি।,Negative
test_id_7654,নেইমার ছাড়াও ব্রাজিল এখন জিততে পারে। (প্রমানিত),Neutral
test_id_3627,উৎসুক জনতা তুমার ফেইবুক এইডিতে কমেন্ট করতে না পেরে পেজে এসেছে।এখন কিন্তু ডাইরেক্ট ভইরা দিব,Negative
test_id_1806,অভিনন্দন বোন,Neutral
test_id_9988,কেন বোঝ না তোমাকে ছাড়া আজ আমি ।,Positive
test_id_1643,এঁরাই আমার দেশের আসল তারকা! শুভকামনা রইল,Neutral
test_id_4764,ন্যায্য দাবীর জন্য রাস্তায় আন্দোলন করা আর গাড়ি–ফ্যাক্টরী ভাংচুর করা এক কথা নয়,Neutral
test_id_1723,সরকারি সিলেট ইঞ্জিনিয়ারিং কলেজ,Neutral
test_id_9478,আপনার কথার উত্তর ফটোগ্রাফার সহিদুল আলম ভালো দিতে পারবে।,Neutral
test_id_2605,চেষ্টায় ডান হাতের পাঞ্জাটা ট্রাফিক পুলিশের মতো ।,Positive
test_id_2951,তীব্র হুইসেল বাজিয়ে চলতে শুরু করল চট্টগ্রামের ট্রেনটি ।,Positive
test_id_10495,আমার না বলা ভালবাসা তোমারি সেই আঙ্গিনায় ।,Positive
test_id_6961,আশাকরি এইবার তর ন্যাকামি চোদানো বন্ধ হবে,Negative
test_id_4542,তৎকালীন সরকারের সততা ছিল বলেই ঐ ঘটনায় তখন বিচার বিভাগীয় তদন্ত কমিটি গঠন করা হয়েছিল।,Neutral
test_id_4165,"যুগে যুগে জজ মিয়া, জাহালামরা জন্মেছে জন্মাবে।",Neutral
test_id_5481,চিতাবাঘটিকে ধরতে বনকর্মীরা ঘটনাস্থলে পৌঁছলেও সোমবার সকাল ।,Positive
test_id_7204,এই মাগী তুই যে মেয়ে তার কি প্রমাণ তর তো সাউয়া দেখি না । নাকি তুই হিজরা,Negative
test_id_4949,"ভালো কমেন্ট, কিন্তু বাংলায় করলে ভালো হতো",Neutral
test_id_4509,এদের বিরুদ্ধে আইনানুগ ব্যবস্থা নিন।,Neutral
test_id_5936,মেয়রকে দায়িত্ব দিয়েছেন তাদের সব ধরনের সহযোগিতা ।,Positive
test_id_9256,তোমাকে মনে পড়বে যখনই আকাশ ভেঙে বর্ষা কাঁদে ।,Positive
test_id_2534,কথা হচ্ছিল আমাদের পাঁচজনের একটা দল গঠন ।,Positive
test_id_7144,তোদের মতো কুত্তার বাচ্চা যে৷ একটা মুসলীম৷  ভাবতেও অবাক লাগে রে  খানকি মাগী,Negative
test_id_224,সে এ জড়িত এতে কোনো সন্দেহ নাই,Negative
test_id_4564,বাংলাদেশের সক্ষমতা বৃদ্ধি পাওয়ায় আমি দারুন খুশী। এগিয়ে চল বাংলাদেশ। শেখ হাসিনার সরকারকে ধন্যবাদ।,Neutral
test_id_10885,অনেক ছেলেমেয়েকে তাদের মা-বাবা মাথার ঘাম পায়ে ফেলে ।,Positive
test_id_8296,ফ্রুটিকা খাইলেন নাকি?,Neutral
test_id_4403,আকাশ কুসুম কল্পনা।,Neutral
test_id_2609,ওকে বোঝানোর চেষ্টায় ডান হাতের পাঞ্জাটা ট্রাফিক পুলিশের ।,Positive
test_id_6172,এনে কমেন্ট না করে পেজে গিয়ে চুদে আসুন।,Negative
test_id_2480,এই বাড়ির কোনো মেয়ে সাপের কামড়ে মারা ।,Positive
test_id_6695,তুরে কন্ডম দিয়ে এক ঘন্টা পিটানো উচিৎ খানকি।,Negative
test_id_440,বাহ্ চুদির ভাই বাহ্,Negative
test_id_7227,"এই আইডির মালিক আই সি ইউ তে গত তিন দিন ধরে বেহুস আছে,  আমি হাসপাতাল থেকে নার্স বলতেছি!",Negative
test_id_7155,তোমার খোলা জানালা দিয়ে আমি আমার গাছের  বেগুন নিক্ষেপ করতে চাই মিথিলাসোনা,Negative
test_id_4166,আবু সালেক কেন এই নির্বাচন কমিশনে (ইসি) চাকরি করতে যাবেন৷,Neutral
test_id_3400,এই বোকাচোদাদের কারনে দেশের বদনাম হয়,Negative
test_id_9138,গ্রহে যাওয়া ভবিষ্যতে হয়ত স্বাভাবিক বাস্তবতা হয়ে ।,Positive
test_id_5294,বিচারপতি উজ আহমেদ মুথাসিম আদনানের সঙ্গে পৃথক ।,Positive
test_id_3572,এগুলা কনডম দূর্ঘটনার ফসল,Negative
test_id_8863,কেমন ব্যবস্থা নিলে সূর্য থেকে সর্বোচ্চটা নিংড়ে আনা ।,Positive
test_id_2919,উত্তর প্রান্ত থেকে আমরা হাত তুলে ওকে চিত্কার ।,Positive
test_id_9350,সারা আকাশ জলে বিম্বিত দৃষ্টি বিভ্রম কল্পনা ।,Positive
test_id_7402,"ফুটবলের রাজা মেসি, রাজপুত্র সালাহ।",Neutral
test_id_3181,মাগির মারে চুদি,Negative
test_id_6195,ওর মায়রে দুচুম ওর বাপের কান্দে হালাইয়া!,Negative
test_id_4289,পুলিশ বলেছে হামলাকারী ৬৯ জনকে ইতিমধ্যে গ্রেফতার করতে সক্ষম হয়েছে। সাবাস পুলিশ।,Neutral
test_id_9277,যেদিন খুশির কান্না ভেজাবে এই চিবুক তোমায় ।,Positive
test_id_2525,হাওয়ায় কাঁপতে থাকা পাতার দিকে তাকাবে আর ।,Positive
test_id_10004,যতো তোমার কাছে তুমি ক্ষমা করে দিও ।,Positive
test_id_6786,বাড়া চাঁদ উঠেছে গগনে,Negative
test_id_6590,সারা বছর উলঙ্গ থেকে রমজান মাসে আসছেন পর্দাশীল হতে। আল্লা আপনারে হেদায়াত দান করুক,Negative
test_id_8514,সেগুলো আমরা সংশোনের জন্য ব্যবস্থা গ্রহণ করবো ।,Positive
test_id_8873,ঘিরে নেওয়া হয় এবং তাপ ও আলোকশক্তিকে ।,Positive
test_id_11342,শুধু ‘প্রাইমারি শিক্ষক নিয়োগ বইটির সাজেশন ফলো করতে ।,Positive
test_id_615,"অর্ধনগ্ন হয়ে থাকলে কেমন লাগে আর এ রকম থাকলে কেমন লাগে,,,এটা নিজেই যার্চ করতে পারেন",Negative
test_id_2290,থেকে ফিরে আসার পর থেকে মাথায় ওই এক ।,Positive
test_id_9384,রাবিশ।বাংলাদেশে বেশি ভাল জিনিস বেশি দিন টিকেনা।কাজেই কম আশা করা ভাল হবে।,Neutral
test_id_10575,সারা দিনমান যেখানেই তুমি ঠিক সেখানেই থাকবো যতটুকু ।,Positive
test_id_5447,আলাদা আলাদা অঞ্চলে শৈত্যপ্রবাহের ভিন্নতা দেখা দিতে ।,Positive
test_id_9031,দিক থেকে বাঁচতে হলে কিংবা সূর্যের শক্তিকে ।,Positive
test_id_10995,আপনার ক্যারিয়ার বিষয়ক যে কোনো জিজ্ঞাসা থাকলে জয়েন ।,Positive
test_id_10238,দেখেছি চারটে দেয়াল মানেই নয়তো ঘর নিজের ঘরেও ।,Positive
test_id_940,"যা বিশ্বাস না করলে দিনে তিন ড্রোজ করে দিয়ে দিস, মাইগ্গার ঘরের মাগী,",Negative
test_id_5418,তাপমাত্রা ৮ থেকে ১০ ডিগ্রি সেলসিয়াসের মধ্যে ।,Positive
test_id_64,সোনার ছবি বালছাল করে হালার পরিচাকরে পাইলে জোতা দিয়া দিতাম,Negative
test_id_10344,হঠাৎ হাওয়া থামিয়ে আসা যাওয়া প্রশ্নের জাল বুনে ।,Positive
test_id_9000,রোগ যখন মানুষকে আক্রমণ করে তখন বিজ্ঞানীরা লেগে ।,Positive
test_id_2274,সেন্টুর পিঠে হাত বুলিয়ে যাত্রাদলের বিবেকের মতো ।,Positive
test_id_11263,দিবে সেটা বুঝে ওঠতে ওঠতেই পরীক্ষার তারিখ চলে ।,Positive
test_id_9287,কেটে যায় তবু যে স্বপ্নে ছবি আঁকা ।,Positive
test_id_2054,যায় অনেক জ্ঞানী হওয়া সত্ত্বেও উপস্থাপনের ঘাটতি থাকায় ।,Positive
test_id_7861,এবারের অ্যাসেজ অস্ট্রেলিয়ার জন্য অবদারিতই মনে হচ্ছে,Neutral
test_id_2748,আলিনূর খোশমেজাজে আঙুল তুলে হকিস্টিকওয়ালাদের দেখিয়ে সেন্টুকে বলে ।,Positive
test_id_9920,ঘাটে ঘাটে খেয়ার তরী এমনি সে দিন ।,Positive
test_id_3916,তোদের মত কিছু ২ নাম্বার মালের কারণে দেশ ও সমাজের এই হাল,Negative
test_id_10448,আকাশ হয়ে জড়িয়ে রবো গভীর অনুরাগে তোমায় দেখার ।,Positive
test_id_9764,আমি দুঃখিত,Neutral
test_id_10423,অনুরাগে তোমায় দেখার শেষ হবেনা দুচোখ বোজার ।,Positive
test_id_1482,আন্দালিব স্বপ্ন দেখা ভালো,Neutral
test_id_6393,বামে গরু ডানে খাসি পরী তোমাকে ভালোবাসি,Negative
test_id_4877,নরওয়ের রিজার কত জানেন ঃ এক লাখ কোটি ডলার।,Neutral
test_id_4534,জনগণের স্মৃতিতে অবশিষ্ট কি আছে সেটা তো দেখাই গেল !,Neutral
test_id_5010,আর অতিশয় পরোপকারী যুবকটি যেন মনে মনে ।,Positive
test_id_7448,বৃষ্টি দুইটা আস্তদিন খেয়ে দিলতামিম ফিট হয়ে ওঠার আরো সময় পেল।,Neutral
test_id_5742,আগুন লাগার ঘটনায় মৃতদের পরিবারের জন্য ৫০ লাখ ।,Positive
test_id_7685,"পাস্তোরে, দিবালা, ইকার্ডি প্রথম ১১ তে দেখতে চাই",Neutral
test_id_3055,সোনা ফুলিয়ে দেখ,Negative
test_id_168,মাগি তুই মর আগে তখন বুঝবি,Negative
test_id_7210,তুমি মরে দেখ তোমার পুটকির মধ্যে ললিপপ  দিবে।,Negative
test_id_3838,তসলিমা নাসরিনের সাথে লেসবিয়ান সেক্স করার ফল।,Negative
test_id_11188,জন্য প্রায় ১৩ লাখ ৯ হাজার চাকরিপ্রত্যাশী আবেদন ।,Positive
test_id_3568,বোঝনা দুধু খাও,Negative
test_id_3475,আসলে তুুই একটা পারসানেল মাগি,Negative
test_id_814,তোমাল তোতা কেও তোদে না .,Negative
test_id_6110,আসলে হিতি একজন জারজ।আর জারজ সন্তান জন্ম দেওয়ার মেশিন।,Negative
test_id_7590,হোল্ডারের তো টেন্ডুলকারের চেয়ে কম টেস্ট খেলা লাগলো ডাবল সেঞ্চুরি পেতে।অভিনন্দন।,Neutral
test_id_4366,ভাই মন্তব্য করবেন নিজেকে সাধারন মানুষ ভেবে,Neutral
test_id_7813,ধোনি সে তো ক্রিকেটের,Neutral
test_id_3936,মিশা আর জাহিদ দুই জনেই মাগিবাচ,Negative
test_id_3006,সাউয়্যা নিয়া পরিবেশ দূষণ করতেছো,Negative
test_id_6514,মাগীর কাপড় কই?,Negative
test_id_9734,মুক্তিযুদ্ধ মন্ত্রনালয়,Neutral
test_id_330,আস্ত একটা মাগি তুই,Negative
test_id_9459,"জনগণ শুধু রাজনীতির সুফলভোগী হতে পারে না, জনগণেরও সমালোচনার মুখোমুখি হওয়া উচিত।",Neutral
test_id_75,তদের মত বেসসাদের এই দেশে থাকার জায়গা নাই,Negative
test_id_7651,রিয়াল মাদ্রিদ ১৩ টা আর কারা জানি ৫ টা,Neutral
test_id_9703,"ব্যস!
 ,কতদিন এইভাবে মানুষের উপর অত্যাচার করছে ?
 ,বাহা",Neutral
test_id_7742,আই লাভ ইউ ভাইএইটা কি খেলা দেখাইলা,Neutral
test_id_6861,বাকিটুকু খুলে কবে আপ দিবা?,Negative
test_id_2497,আমি আপনার কোনো প্রশ্নের উত্তর দেব না ।,Positive
test_id_10693,তুলির নাচে মেঘেরা ছুটে চোখ মেল যদি পার ।,Positive
test_id_8242,তুমি একদিন আমাদের কাছে চুপটি করে এসো,Neutral
test_id_2624,ট্রাফিক সিগন্যাল না-মানা বেয়াড়া ড্রাইভারের মতো সেন্টু গড়গড় ।,Positive
test_id_5722,২০ লাখ টাকা করে ক্ষতিপূরণ দেওয়ার নির্দেশনা ।,Positive
test_id_5413,ও ৩০ ডিসেম্বর রাজশাহী এবং রংপুর বিভাগে গুঁড়ি ।,Positive
test_id_10923,আমাদের অনেকের মাঝে জব সলিউশন বই পড়ার নিয়ে ।,Positive
test_id_9559,"কবির সুস্থতা কামনা করছি।আল্লাহ, কবিকে দ্রুত সুস্থ করে দাও।আমিন",Neutral
test_id_7509,"সাকিবের মত ট্যালেন্ট আরেকজন খেলোয়ার পেতে আর কতবছর সাধনা করতে হয়, কে জানে!",Neutral
test_id_5210,নিয়োগ এবং যুব ও ক্রীড়া উন্নয়নের ক্ষেত্রে ।,Positive
test_id_10188,আমি বৃষ্টি দেখেছি হারিয়ে গেছে তরতাজা সময় ।,Positive
test_id_8574,জেলা মহিলা আওয়ামী লীগ সভাপতি অধ্যাপিকা মাসুদা ।,Positive
test_id_3418,"সারা বছর থাকেন খোলা খোলা, আজ পড়েছেন বোরখা! একি লীলা খেলা আপনার আপু?",Negative
test_id_9375,নিয়াজুল আমাদের গর্ব আমাদের অহংকার!,Neutral
test_id_7345,এ থেকে শিক্ষা নিয়ে বাংলাদেশেরও সীমান্তে হত্যা নিয়ে প্রতিবাদ করা উচিত।,Neutral
test_id_9128,নিজের উদ্যোগেও তো পৃথিবীর সুরক্ষা আবরণের বাইরে ।,Positive
test_id_2891,আলিনূরের জন্য আরও ১০ মিনিট এক্সট্রা টাইম ।,Positive
test_id_819,সাফা কবির তুমি মাগি,Negative
test_id_9842,কিছু সব আঁকা হয় তবুও সে মুখ আসে ।,Positive
test_id_3194,"ব্রা পরে নাই, নাকি!।ব্রা'র হুক দেখা যাচ্ছে না যে",Negative
test_id_3699,তুই মুরগী চোরের মাইয়া ক্ষমা চেয়ে লাব কি??? বেশ্যা গুলা তর পরিবারের চেয়ে অনেক ভালো।,Negative
test_id_4336,গঠনমূলক মন্তব্য দেখে ভালো লাগলো,Neutral
test_id_409,আরেকটা মাগির অভুথান,Negative
test_id_2899,ঢাকা থেকে চট্টগ্রামমুখী ট্রেনটা এসে থামল ৩ ।,Positive
test_id_5653,সেই বক্স অফিসের মাইলফলক পৌঁছানোর কাছাকাছি আসেনি ।,Positive
test_id_7713,"কোহলিকে যতই ইনসালট করুন না কেন, বাংলাদেশের আজ কিন্তু অপমানজনক ভাবে হারছে",Neutral
test_id_6346,তোর বিন্দা বনের মারে চুদি।,Negative
test_id_8800,সেটা খুব চমৎকার কিছু হবে তাতে কোনো ।,Positive
test_id_10360,তোমায় ভালোবাসি আমি ভালোবাসি পেতে চাই আরো ।,Positive
test_id_2828,সেলুনের বিশু নাপিতও এত মোলায়েমভাবে মাথা ম্যাসাজ করতে ।,Positive
test_id_7323,কুলুপ কোথায় কিনতে পাওয়া যাবে?,Neutral
test_id_6004,জামালপুরের ডিসির পক্ষ থেকে অভিনন্দন।,Negative
test_id_574,কিরে খানকি মাগী তুরে চুদি,Negative
test_id_8511,আমরা চেষ্টা করেছি কোন ভুল যেন না ।,Positive
test_id_6354,যারা আমার ক্রাশ কে বেশি করইয়া গালিদেন খানকি মাগি ব্রেশ্যা কোথাকার,Negative
test_id_7198,সেফু তোর পাছা দিয়া করোনা ভাইরাস  না ঢুকাইলে ঠিক হইবি না। কুত্তার ছাওয়াল।,Negative
test_id_2396,আমার মা আমার দুঃখে পাগল হয়ে গিয়েছিলেন ।,Positive
test_id_5023,এই দৃশ্য দেখে আমাদের শরীর অবশ হয়ে আসছে ।,Positive
test_id_9086,কাজ করছে তাতে জোর সম্ভাবনা যে বায়ুমণ্ডলে সেই ।,Positive
test_id_2011,স্কলারশিপের মজা হলো ওরা আপনাকে ইয়োরোপের দুটো দেশের ।,Positive
test_id_8474,প্রথম দিন থেকে তারা তাদের সিডিউল ঠিক ।,Positive
test_id_8261,“কোটা নিয়ে আন্দোলনকারীদের মারধর ছাত্রলীগের”যৌবিক এই দাবিকে মারধর করে দমানো সম্ভব নয়।,Neutral
test_id_4756,জিনিসটা মানুষের খুবই গুরুত্বপূর্ণ একটা জিনিস।,Neutral
test_id_7013,রবীন্দ্রনাথের হোগাডা মারার বাকি আছিলো,Negative
test_id_3087,"কিএক্টাবস্থা,ব্রা,পেন্টির বরোই অভাব",Negative
test_id_1712,নিঃসন্দেহে তিনি সেরাদের মধ্যে সেরা। আশা করি,Neutral
test_id_6152,কন্ডম দূর্ঘটনায় যাদের জন্ম হয়তারাই এমন কথা বলে থাকে।,Negative
test_id_321,আমার কথাই সত্যি হলো-‘ম্যানেজারের কোন ক্ষমতা নাই তার মালিকের বিরুদ্ধে ব্যবস্থা নেবার!’ডা: তুহিন মল্লিক,Negative
test_id_3749,মৃত্যর পরে বুঝবি মাগী,Negative
test_id_9894,চেয়ে চেয়ে নাইবা আমায় ডাকলে যখন জমবে ধূলা ।,Positive
test_id_312,মুরখ ঘরে মুরখ হিরো আলম । মুরখ চুদাই বলে করোনা ভাইরাস ঢুকে নাই,Negative
test_id_10880,জন্য তাদের বিষয়গুলো অন্তত মানবিক দৃষ্টিকোণ থেকে বিবেচনা ।,Positive
test_id_9348,কপালে অথচ সারা আকাশ জলে বিম্বিত দৃষ্টি ।,Positive
test_id_3010,আবিত্তা কেউ থাকলে মালটারে বিয়ে করে নেন।,Negative
test_id_2093,বিশ্বের ভালো র‍্যাংকের বিশ্ববিদ্যালয়ে ভর্তি হয়ে অফার ।,Positive
test_id_9050,কিংবা সূর্যের শক্তিকে আরো বেশি করে কাজে লাগাতে ।,Positive
test_id_2309,মির্জা সাহেব আর তাঁর স্ত্রী ঘুমিয়ে আছেন ।,Positive
test_id_31,মাগি কই কি,Negative
test_id_260,বাংলাদেশ ডিজিটাল হচ্ছে না।তসলিমা নাসরিনের মত কিছু বেইস্সা মাগি তৈরি হচ্ছে।,Negative
test_id_3517,আমার ক্রাশ ছিলো পাছা কবিরএখন কি হবে,Negative
test_id_3762,"তরারে পুটকি মারার দরকার,,",Negative
test_id_2993,আলিনূরের কবজির ওপরে খপ করে ধরে ফেললেন সেই ।,Positive
test_id_6347,তুমি একটা জাতীয় মাগি,Negative
test_id_434,চুল গুলো বাতাসে একটু সরে গেলেই তোমাকে আমি ভালোবেসে  দুধ_মনি বলে ডাকতাম!!,Negative
test_id_2638,যায় গোটা স্কুলেই এবং স্কুলের বাইরেও ‘বেআক্কেল’ হিসেবে ।,Positive
test_id_2632,গোটা স্কুলেই এবং স্কুলের বাইরেও ‘বেআক্কেল’ হিসেবে ।,Positive
test_id_2577,নিজেদের টিমকে উৎসাহ জোগানোর জন্য একটা ছোটখাটো দল ।,Positive
test_id_9281,হাসির ছটায় ভরবে আমার বুক বাঁধনহারা সুখ ।,Positive
test_id_11208,কেবল চাকরি পরীক্ষার অভিজ্ঞতা জন্য পরীক্ষাটা দিচ্ছেন ।,Positive
test_id_5599,শীর্ষে স্পাইডারম্যান স্পাইডার-ম্যান ফ্র্যাঞ্চাইজির সর্বশেষ কিস্তি ‘স্পাইডার-ম্যান ।,Positive
test_id_6466,"পাডা কবির, খানকি কবির!",Negative
test_id_7937,সে ত আপনার হাসি দেখেই বুঝতে পারছি,Neutral
test_id_11252,কী বাদ দিবে সেটা বুঝে ওঠতে ওঠতেই ।,Positive
test_id_3690,"সাফাকে ডগি স্টাইলে ঠাপাতে হবে,,,,,",Negative
test_id_681,সাওয়ার গান বাপু,Negative
test_id_1947,"খুনিদের শনাক্ত করার সক্ষমতা অাধুনিক মালয়েশিয়ার রয়েছে, যদি তাদের সদিচ্ছা থাকে।",Neutral
test_id_599,হেতি জারজ সন্তান,Negative
test_id_10561,ঠিক সেখানেই থাকবো যতটুকু ভালবাসা সম্ভব ততটুকু ।,Positive
